Gene,Entrez ID,Image Series URL,Used in analysis?,ID
Slc35d3,76157,Slc35d3/73929607.html,1,73929607
Slc35f2,72022,Slc35f2/74819683.html,1,74819683
Slc36a1,215335,Slc36a1/75041491.html,1,75041491
Slc36a4,234967,Slc36a4/1597.html,1,1597
Slc38a1,105727,Slc38a1/1844.html,1,1844
Slc38a3,76257,Slc38a3/70436729.html,1,70436729
Slc39a3,106947,Slc39a3/2619.html,1,2619
Slc41a3,71699,Slc41a3/73512484.html,1,73512484
Slc43a2,215113,Slc43a2/74425544.html,1,74425544
Slc44a1,100434,Slc44a1/77925099.html,1,77925099
Slc4a10,94229,Slc4a10/1922.html,1,1922
Slc4a2,20535,Slc4a2/74583129.html,1,74583129
Slc5a7,63993,Slc5a7/73929608.html,1,73929608
Slc6a15,103098,Slc6a15/73929609.html,1,73929609
Slc6a2,20538,Slc6a2/73615562.html,1,73615562
Slc6a3,13162,Slc6a3/79591365.html,1,79591365
Slc6a4,15567,Slc6a4/79591679.html,1,79591679
Slc6a5,104245,Slc6a5/73771231.html,1,73771231
Slc7a14,241919,Slc7a14/70436744.html,1,70436744
Slc7a3,11989,Slc7a3/73817929.html,1,73817929
Slc7a6,330836,Slc7a6/293662.html,1,293662
Slc8a2,110891,Slc8a2/74581450.html,1,74581450
Slc9a1,20544,Slc9a1/72080207.html,1,72080207
Slc9a3r2,65962,Slc9a3r2/74657980.html,1,74657980
Slc9a6,236794,Slc9a6/76115744.html,1,76115744
Slc9a8,77031,Slc9a8/1852.html,1,1852
Slc9a9,331004,Slc9a9/71670730.html,1,71670730
Slco1a5,108096,Slco1a5/67850945.html,1,67850945
Slco3a1,108116,Slco3a1/293691.html,1,293691
Slco4a1,108115,Slco4a1/2625.html,1,2625
Slit1,20562,Slit1/73788105.html,1,73788105
Slit2,20563,Slit2/79591683.html,1,79591683
Slit3,20564,Slit3/73929858.html,1,73929858
Slitrk1,76965,Slitrk1/74882937.html,1,74882937
Slitrk4,245446,Slitrk4/74882938.html,1,74882938
Sln,66402,Sln/74425522.html,1,74425522
Smarca2,67155,Smarca2/76085747.html,1,76085747
Smoc1,64075,Smoc1/71717592.html,1,71717592
Smpd1,20597,Smpd1/77413684.html,1,77413684
Smpd4,77626,Smpd4/75651226.html,1,75651226
Sms,20603,Sms/74819260.html,1,74819260
Smu1,74255,Smu1/74819686.html,1,74819686
Smug1,71726,Smug1/73992919.html,1,73992919
Snap25,20614,Snap25/1854.html,1,1854
Snap91,20616,Snap91/984.html,1,984
Snapc2,102209,Snapc2/79568055.html,1,79568055
Snca,20617,Snca/989.html,1,989
Sncg,20618,Sncg/72081426.html,1,72081426
Sned1,208777,Sned1/74958587.html,1,74958587
Sntb1,20649,Sntb1/71670741.html,1,71670741
Snx25,102141,Snx25/73929868.html,1,73929868
Soat2,223920,Soat2/74425515.html,1,74425515
Socs5,56468,Socs5/74274685.html,1,74274685
Socs6,54607,Socs6/70634236.html,1,70634236
Sod1,20655,Sod1/79587726.html,1,79587726
Sod3,20657,Sod3/74273308.html,1,74273308
Son,20658,Son/996.html,1,996
Sorbs1,20411,Sorbs1/74425572.html,1,74425572
Sorcs1,58178,Sorcs1/74800882.html,1,74800882
Sorcs2,81840,Sorcs2/74047717.html,1,74047717
Sorcs3,66673,Sorcs3/75988635.html,1,75988635
Sorl1,20660,Sorl1/74511924.html,1,74511924
Sostdc1,66042,Sostdc1/71836808.html,1,71836808
Sox10,20665,Sox10/79556652.html,1,79556652
Sox11,20666,Sox11/1000.html,1,1000
Sox5,20678,Sox5/1284.html,1,1284
Sp3,20687,Sp3/79556710.html,1,79556710
Sp8,320145,Sp8/74272904.html,1,74272904
Spag16,66722,Spag16/75080199.html,1,75080199
Spag5,54141,Spag5/72081516.html,1,72081516
Sparc,20692,Sparc/73788443.html,1,73788443
Sparcl1,13602,Sparcl1/74750016.html,1,74750016
Spg21,27965,Spg21/71717143.html,1,71717143
Spint1,20732,Spint1/70813908.html,1,70813908
Spp1,20750,Spp1/70436740.html,1,70436740
Sprn,212518,Sprn/73512367.html,1,73512367
Sprr1a,20753,Sprr1a/1534.html,1,1534
Spsb4,211949,Spsb4/75773701.html,1,75773701
Sptlc2,20773,Sptlc2/74658175.html,1,74658175
Srfbp1,67222,Srfbp1/1653.html,1,1653
Srgap3,259302,Srgap3/316.html,1,316
Srp54,24067,Srp54/2629.html,1,2629
Srpr,67398,Srpr/1593.html,1,1593
Srprb,20818,Srprb/1536.html,1,1536
Ssb,20823,Ssb/75081397.html,1,75081397
Ssbp2,66970,Ssbp2/70928385.html,1,70928385
Ssbp4,76900,Ssbp4/73817987.html,1,73817987
Ssr1,107513,Ssr1/2631.html,1,2631
Ssr2,66256,Ssr2/121097.html,1,121097
Ssrp1,20833,Ssrp1/74819346.html,1,74819346
Sssca1,56390,Sssca1/79556714.html,1,79556714
Sst,20604,Sst/1001.html,1,1001
Sstr2,20606,Sstr2/77371821.html,1,77371821
Sstr4,20608,Sstr4/73636037.html,1,73636037
Ssx2ip,99167,Ssx2ip/73817985.html,1,73817985
St3gal1,20442,St3gal1/73616023.html,1,73616023
St3gal6,54613,St3gal6/73732154.html,1,73732154
St6gal1,20440,St6gal1/74658241.html,1,74658241
St6galnac3,20447,St6galnac3/75077242.html,1,75077242
St6galnac5,26938,St6galnac5/73787946.html,1,73787946
St6galnac6,50935,St6galnac6/74047902.html,1,74047902
St8sia1,20449,St8sia1/73907494.html,1,73907494
St8sia3,20451,St8sia3/73929595.html,1,73929595
St8sia5,225742,St8sia5/72081445.html,1,72081445
St8sia6,241230,St8sia6/73929596.html,1,73929596
Stac,20840,Stac/73788116.html,1,73788116
Stac2,217154,Stac2/293472.html,1,293472
Stam,20844,Stam/73931415.html,1,73931415
Stard13,243362,Stard13/71587846.html,1,71587846
Stard5,170460,Stard5/70813909.html,1,70813909
Stard7,99138,Stard7/74800953.html,1,74800953
Stard8,236920,Stard8/73521808.html,1,73521808
Stat1,20846,Stat1/2635.html,1,2635
Steap2,74051,Steap2/71670697.html,1,71670697
Steap3,68428,Steap3/74881275.html,1,74881275
Stim2,116873,Stim2/73929869.html,1,73929869
Stk24,223255,Stk24/73635773.html,1,73635773
Stk32c,57740,Stk32c/70744516.html,1,70744516
Stk33,117229,Stk33/74641163.html,1,74641163
Stmn1,16765,Stmn1/71016595.html,1,71016595
Stmn2,20257,Stmn2/74819695.html,1,74819695
Stmn3,20262,Stmn3/1003.html,1,1003
Stmn4,56471,Stmn4/1006.html,1,1006
Stoml1,69106,Stoml1/74881134.html,1,74881134
Stoml2,66592,Stoml2/74581379.html,1,74581379
Stra6,20897,Stra6/75041492.html,1,75041492
Strn,268980,Strn/73521824.html,1,73521824
Stt3b,68292,Stt3b/71020390.html,1,71020390
Stx1a,20907,Stx1a/2645.html,1,2645
Stx3,20908,Stx3/74047924.html,1,74047924
Stxbp1,20910,Stxbp1/1009.html,1,1009
Styk1,243659,Styk1/71250308.html,1,71250308
Sulf1,240725,Sulf1/75041501.html,1,75041501
Susd2,71733,Susd2/75146000.html,1,75146000
Susd4,96935,Susd4/75774678.html,1,75774678
Suv39h2,64707,Suv39h2/1538.html,1,1538
Syn1,20964,Syn1/227540.html,1,227540
Syn2,20965,Syn2/73929870.html,1,73929870
Syn3,27204,Syn3/73930808.html,1,73930808
Syncrip,56403,Syncrip/1391.html,1,1391
Syne1,64009,Syne1/74640879.html,1,74640879
Syngr3,20974,Syngr3/1860.html,1,1860
Synj2,20975,Synj2/71064267.html,1,71064267
Synpo,104027,Synpo/74640881.html,1,74640881
Synpr,72003,Synpr/1862.html,1,1862
Syt1,20979,Syt1/1014.html,1,1014
Syt10,54526,Syt10/79556609.html,1,79556609
Syt12,171180,Syt12/79556632.html,1,79556632
Syt13,80976,Syt13/1864.html,1,1864
Syt16,238266,Syt16/71358663.html,1,71358663
Syt17,110058,Syt17/73616035.html,1,73616035
Syt2,20980,Syt2/1023.html,1,1023
Syt3,20981,Syt3/1026.html,1,1026
Syt4,20983,Syt4/2651.html,1,2651
Syt5,53420,Syt5/1029.html,1,1029
Syt6,54524,Syt6/1032.html,1,1032
Syt7,54525,Syt7/1035.html,1,1035
Syt9,60510,Syt9/73817439.html,1,73817439
Sytl3,83672,Sytl3/2653.html,1,2653
Sytl5,236643,Sytl5/73930809.html,1,73930809
Tac1,21333,Tac1/1038.html,1,1038
Tacr1,21336,Tacr1/79591721.html,1,79591721
Tacr3,21338,Tacr3/1297.html,1,1297
Tagln3,56370,Tagln3/75988633.html,1,75988633
Taldo1,21351,Taldo1/74988562.html,1,74988562
Tanc1,66860,Tanc1/72081515.html,1,72081515
Taok1,216965,Taok1/74819235.html,1,74819235
Tas2r144,387515,Tas2r144/71670733.html,1,71670733
Tat,234724,Tat/2657.html,1,2657
Tbc1d14,100855,Tbc1d14/71020391.html,1,71020391
Tbc1d8,54610,Tbc1d8/71836747.html,1,71836747
Tbc1d9,71310,Tbc1d9/72079987.html,1,72079987
Tbl3,213773,Tbl3/248328.html,1,248328
Tbp,21374,Tbp/67850950.html,1,67850950
Tbr1,21375,Tbr1/79591351.html,1,79591351
TC1412430,0,TC1412430/73615573.html,1,73615573
TC1460681,0,TC1460681/72109389.html,1,72109389
TC1461568,0,TC1461568/73512194.html,1,73512194
TC1463368,0,TC1463368/74750065.html,1,74750065
TC1480430,0,TC1480430/71717630.html,1,71717630
TC1515400,0,TC1515400/75080620.html,1,75080620
TC1515580,0,TC1515580/75080632.html,1,75080632
TC1517215,0,TC1517215/73512196.html,1,73512196
TC1541413,0,TC1541413/74641209.html,1,74641209
TC1552471,0,TC1552471/75080633.html,1,75080633
TC1557245,0,TC1557245/72109467.html,1,72109467
TC1563253,0,TC1563253/73512202.html,1,73512202
TC1563370,0,TC1563370/74750075.html,1,74750075
TC1563688,0,TC1563688/73512204.html,1,73512204
TC1564884,0,TC1564884/73512205.html,1,73512205
TC1568100,0,TC1568100/71717640.html,1,71717640
TC1568600,0,TC1568600/74988768.html,1,74988768
Tcea1,21399,Tcea1/227534.html,1,227534
Tcea2,21400,Tcea2/74988737.html,1,74988737
Tcea3,21401,Tcea3/1870.html,1,1870
Tceb3,27224,Tceb3/75043141.html,1,75043141
Tcerg1,56070,Tcerg1/1872.html,1,1872
Tcerg1l,70571,Tcerg1l/75041511.html,1,75041511
Tcf19,106795,Tcf19/2659.html,1,2659
Tcf25,66855,Tcf25/293034.html,1,293034
Tcf3,21415,Tcf3/1424.html,1,1424
Tcf4,21413,Tcf4/1044.html,1,1044
Tcfap2a,21418,Tcfap2a/2661.html,1,2661
Tcfe2a,21423,Tcfe2a/67850951.html,1,67850951
Tdg,21665,Tdg/71020392.html,1,71020392
Tdo2,56720,Tdo2/71717618.html,1,71717618
Tdrd3,219249,Tdrd3/73817944.html,1,73817944
Tecta,21683,Tecta/74882940.html,1,74882940
Tegt,110213,Tegt/2663.html,1,2663
Tekt1,21689,Tekt1/75080238.html,1,75080238
Tera,56306,Tera/75081207.html,1,75081207
Tesc,57816,Tesc/70634149.html,1,70634149
Tesp1,21755,Tesp1/74749944.html,1,74749944
Tfam,21780,Tfam/67936016.html,1,67936016
Tff1,21784,Tff1/1049.html,1,1049
Tgfb1,21803,Tgfb1/130914.html,1,130914
Tgfb2,21808,Tgfb2/70927304.html,1,70927304
Tgif,21815,Tgif/67850949.html,1,67850949
Thap1,73754,Thap1/44.html,1,44
Thbs2,21826,Thbs2/73929578.html,1,73929578
Thbs3,21827,Thbs3/74657923.html,1,74657923
Thbs4,21828,Thbs4/77874596.html,1,77874596
Them2,66834,Them2/75042252.html,1,75042252
Thpo,21832,Thpo/2671.html,1,2671
Thra,21833,Thra/2673.html,1,2673
Thrap4,23989,Thrap4/2675.html,1,2675
Thrb,21834,Thrb/71249069.html,1,71249069
Thrsp,21835,Thrsp/71587845.html,1,71587845
Tiam1,21844,Tiam1/72283789.html,1,72283789
Tiam2,24001,Tiam2/75041513.html,1,75041513
Timm10,30059,Timm10/73521825.html,1,73521825
Timp2,21858,Timp2/75988524.html,1,75988524
Timp3,21859,Timp3/73769324.html,1,73769324
Tinf2,28113,Tinf2/77414587.html,1,77414587
Titf1,21869,Titf1/74988460.html,1,74988460
Tk2,57813,Tk2/75042260.html,1,75042260
Tle1,21885,Tle1/1061.html,1,1061
Tle4,21888,Tle4/73521809.html,1,73521809
Tll1,21892,Tll1/74272905.html,1,74272905
Tm2d3,68634,Tm2d3/77414123.html,1,77414123
Tm4sf1,17112,Tm4sf1/74882950.html,1,74882950
Tm6sf1,107769,Tm6sf1/71836883.html,1,71836883
Tmc6,217353,Tmc6/70928250.html,1,70928250
Tmed3,66111,Tmed3/71015196.html,1,71015196
Tmeff1,230157,Tmeff1/1299.html,1,1299
Tmeff2,56363,Tmeff2/71015807.html,1,71015807
Tmem1,216131,Tmem1/1063.html,1,1063
Tmem106b,71900,Tmem106b/71920509.html,1,71920509
Tmem109,68539,Tmem109/74988461.html,1,74988461
Tmem11,216821,Tmem11/75043144.html,1,75043144
Tmem126a,66271,Tmem126a/77414913.html,1,77414913
Tmem131,56030,Tmem131/74882216.html,1,74882216
Tmem132a,98170,Tmem132a/70436749.html,1,70436749
Tmem142b,269717,Tmem142b/73925718.html,1,73925718
Tmem145,330485,Tmem145/74511987.html,1,74511987
Tmem14a,75712,Tmem14a/323591.html,1,323591
Tmem159,233806,Tmem159/76135828.html,1,76135828
Tmem163,72160,Tmem163/71670711.html,1,71670711
Tmem168,101118,Tmem168/75774112.html,1,75774112
Tmem16a,101772,Tmem16a/1472.html,1,1472
Tmem16b,243634,Tmem16b/71587834.html,1,71587834
Tmem2,83921,Tmem2/1409.html,1,1409
Tmem22,245020,Tmem22/74511956.html,1,74511956
Tmem25,71687,Tmem25/71670700.html,1,71670700
Tmem32,236792,Tmem32/276068.html,1,276068
Tmem33,67878,Tmem33/77887844.html,1,77887844
Tmem46,219134,Tmem46/75043156.html,1,75043156
Tmem47,192216,Tmem47/75081394.html,1,75081394
Tmem65,74868,Tmem65/73592537.html,1,73592537
Tmem66,67887,Tmem66/70743884.html,1,70743884
Tmem74,239408,Tmem74/74881364.html,1,74881364
Tmie,20776,Tmie/74957868.html,1,74957868
Tmod1,21916,Tmod1/75988526.html,1,75988526
Tmprss5,80893,Tmprss5/74957887.html,1,74957887
Tmsb10,19240,Tmsb10/73521810.html,1,73521810
Tnc,21923,Tnc/71717115.html,1,71717115
Tnfaip1,21927,Tnfaip1/2685.html,1,2685
Tnfaip3,21929,Tnfaip3/75084101.html,1,75084101
Tnfaip8,106869,Tnfaip8/75038412.html,1,75038412
Tnfaip8l3,244882,Tnfaip8l3/76097700.html,1,76097700
Tnfrsf11a,21934,Tnfrsf11a/199393.html,1,199393
Tnfrsf12a,27279,Tnfrsf12a/2687.html,1,2687
Tnfrsf19,29820,Tnfrsf19/74425524.html,1,74425524
Tnfrsf19l,320100,Tnfrsf19l/77869869.html,1,77869869
Tnfrsf1a,21937,Tnfrsf1a/79556670.html,1,79556670
Tnip2,231130,Tnip2/74425540.html,1,74425540
Tnmd,64103,Tnmd/71924343.html,1,71924343
Tnnt1,21955,Tnnt1/77280576.html,1,77280576
Tnrc6a,233833,Tnrc6a/314.html,1,314
Tns1,21961,Tns1/73512354.html,1,73512354
Tnxb,81877,Tnxb/74749957.html,1,74749957
Tom1l2,216810,Tom1l2/74749970.html,1,74749970
Tomm20,67952,Tomm20/74819230.html,1,74819230
Tomm70a,28185,Tomm70a/320.html,1,320
Top1,21969,Top1/74957897.html,1,74957897
Top2a,21973,Top2a/1301.html,1,1301
Tox,252838,Tox/71670691.html,1,71670691
Tpbg,21983,Tpbg/76085743.html,1,76085743
Tpd52l1,21987,Tpd52l1/74357570.html,1,74357570
Tph2,216343,Tph2/74511925.html,1,74511925
Tpm3,59069,Tpm3/275873.html,1,275873
Tpr,108989,Tpr/72104172.html,1,72104172
Tpte2,57914,Tpte2/1882.html,1,1882
Traf2,22030,Traf2/2691.html,1,2691
Traf5,22033,Traf5/2693.html,1,2693
Traip,22036,Traip/77887842.html,1,77887842
Trap1,68015,Trap1/79556700.html,1,79556700
Trappc1,245828,Trappc1/71670701.html,1,71670701
Trar3,503558,Trar3/71587941.html,1,71587941
Trem2,83433,Trem2/67870433.html,1,67870433
Trerf1,224829,Trerf1/75651165.html,1,75651165
Triap1,69076,Triap1/74658242.html,1,74658242
Trib1,211770,Trib1/71015818.html,1,71015818
Trib2,217410,Trib2/71587811.html,1,71587811
Trim16,94092,Trim16/73931416.html,1,73931416
Trim23,81003,Trim23/74749983.html,1,74749983
Trim25,217069,Trim25/1545.html,1,1545
Trim3,55992,Trim3/73732147.html,1,73732147
Trim36,28105,Trim36/74657930.html,1,74657930
Trim9,94090,Trim9/1074.html,1,1074
Tro,56191,Tro/74819332.html,1,74819332
Trp73,22062,Trp73/73929579.html,1,73929579
Trpc2,22064,Trpc2/73592539.html,1,73592539
Trpm1,17364,Trpm1/75081002.html,1,75081002
Trpm6,225997,Trpm6/73907502.html,1,73907502
Trps1,83925,Trps1/2697.html,1,2697
Trpv4,63873,Trpv4/73992707.html,1,73992707
Tsc2,22084,Tsc2/1431.html,1,1431
Tsc22d1,21807,Tsc22d1/1051.html,1,1051
Tsc22d3,14605,Tsc22d3/74581366.html,1,74581366
Tsc22d4,78829,Tsc22d4/1464.html,1,1464
Tsen34,66078,Tsen34/1944.html,1,1944
Tsg101,22088,Tsg101/74047878.html,1,74047878
Tsga2,22092,Tsga2/1077.html,1,1077
Tshz1,110796,Tshz1/72129289.html,1,72129289
Tshz2,228911,Tshz2/72129294.html,1,72129294
Tshz3,243931,Tshz3/73521811.html,1,73521811
Tspan11,68498,Tspan11/70436731.html,1,70436731
Tspan12,269831,Tspan12/73997153.html,1,73997153
Tspan18,241556,Tspan18/74357573.html,1,74357573
Tspan2,70747,Tspan2/75144618.html,1,75144618
Tspan32,27027,Tspan32/72129242.html,1,72129242
Tspan33,232670,Tspan33/70743905.html,1,70743905
Tspyl2,52808,Tspyl2/73817931.html,1,73817931
Ttbk2,140810,Ttbk2/75147759.html,1,75147759
Ttc25,74407,Ttc25/74988582.html,1,74988582
Ttc27,74196,Ttc27/74819241.html,1,74819241
Ttc3,22129,Ttc3/1079.html,1,1079
Ttc9b,73032,Ttc9b/71249081.html,1,71249081
Ttll4,67534,Ttll4/71670702.html,1,71670702
Ttll6,237930,Ttll6/74363338.html,1,74363338
Ttyh3,78339,Ttyh3/74988711.html,1,74988711
Tubb2a,22151,Tubb2a/74819689.html,1,74819689
Tubb4,22153,Tubb4/1081.html,1,1081
Tulp4,68842,Tulp4/2699.html,1,2699
Txndc13,52837,Txndc13/74882217.html,1,74882217
Txndc14,66958,Txndc14/71836805.html,1,71836805
Txnip,56338,Txnip/1084.html,1,1084
Txnrd1,50493,Txnrd1/74988746.html,1,74988746
Tyr,22173,Tyr/79591699.html,1,79591699
Tyro3,22174,Tyro3/72119607.html,1,72119607
Uaca,72565,Uaca/74800883.html,1,74800883
Uap1,107652,Uap1/70743895.html,1,70743895
Ubap1,67123,Ubap1/74957898.html,1,74957898
Ubash3a,328795,Ubash3a/1086.html,1,1086
Ube2b,22210,Ube2b/74750009.html,1,74750009
Ube2e3,22193,Ube2e3/75651166.html,1,75651166
Ube2g2,22213,Ube2g2/1547.html,1,1547
Ube2t,67196,Ube2t/276069.html,1,276069
Ube3a,22215,Ube3a/79591689.html,1,79591689
Ube3c,100763,Ube3c/71670707.html,1,71670707
Ube4b,63958,Ube4b/74750010.html,1,74750010
Ubl3,24109,Ubl3/1884.html,1,1884
Ubl4,27643,Ubl4/75774670.html,1,75774670
Ubr1,22222,Ubr1/74957908.html,1,74957908
Ubxd5,67586,Ubxd5/322.html,1,322
Uchl1,22223,Uchl1/79556674.html,1,79556674
Ucn,22226,Ucn/1435.html,1,1435
Ucn3,83428,Ucn3/1091.html,1,1091
Ufc1,66155,Ufc1/1637.html,1,1637
Ufm1,67890,Ufm1/72129283.html,1,72129283
Ugcgl1,320011,Ugcgl1/74957909.html,1,74957909
Ugdh,22235,Ugdh/77280339.html,1,77280339
Ugp2,216558,Ugp2/2705.html,1,2705
Unc13c,208898,Unc13c/2707.html,1,2707
Unc5b,107449,Unc5b/74274687.html,1,74274687
Unc5c,22253,Unc5c/71670708.html,1,71670708
Unc5d,210801,Unc5d/71924239.html,1,71924239
Unc84a,77053,Unc84a/74425548.html,1,74425548
Unc84b,223697,Unc84b/74658032.html,1,74658032
Uqcr,66594,Uqcr/67870133.html,1,67870133
Uqcrb,67530,Uqcrb/323595.html,1,323595
Uqcrc2,67003,Uqcrc2/655502.html,1,655502
Uqcrfs1,66694,Uqcrfs1/71924399.html,1,71924399
Uqcrh,66576,Uqcrh/77340502.html,1,77340502
Usp11,236733,Usp11/77869130.html,1,77869130
Usp13,72607,Usp13/74957910.html,1,74957910
Usp14,59025,Usp14/74881157.html,1,74881157
Usp16,74112,Usp16/1886.html,1,1886
Usp20,74270,Usp20/72104170.html,1,72104170
Usp21,30941,Usp21/2711.html,1,2711
Usp25,30940,Usp25/2713.html,1,2713
Usp46,69727,Usp46/70805955.html,1,70805955
Usp48,170707,Usp48/149.html,1,149
Ust,338362,Ust/71670734.html,1,71670734
Utp14b,195434,Utp14b/71924249.html,1,71924249
Utrn,22288,Utrn/73929872.html,1,73929872
Uts2d,224065,Uts2d/75144621.html,1,75144621
Vamp2,22318,Vamp2/1092.html,1,1092
Vangl1,229658,Vangl1/71670709.html,1,71670709
Vash2,226841,Vash2/1667.html,1,1667
Vat1,26949,Vat1/74357572.html,1,74357572
Vav2,22325,Vav2/74583149.html,1,74583149
Vcam1,22329,Vcam1/77414897.html,1,77414897
Vdac1,22333,Vdac1/74957912.html,1,74957912
Vdac2,22334,Vdac2/1888.html,1,1888
Vdr,22337,Vdr/1928.html,1,1928
Vegfb,22340,Vegfb/75079746.html,1,75079746
Veph1,72789,Veph1/74988352.html,1,74988352
Vgf,381677,Vgf/71924165.html,1,71924165
Vil1,22349,Vil1/1440.html,1,1440
Vill,22351,Vill/71015194.html,1,71015194
Vip,22353,Vip/77371835.html,1,77371835
Vldlr,22359,Vldlr/77413688.html,1,77413688
Vps35,65114,Vps35/355884.html,1,355884
Vps39,269338,Vps39/74047842.html,1,74047842
Vsnl1,26950,Vsnl1/1106.html,1,1106
Vtn,22370,Vtn/67752116.html,1,67752116
Vwc2,319922,Vwc2/77332096.html,1,77332096
Wbp5,22381,Wbp5/71717602.html,1,71717602
Wbscr17,212996,Wbscr17/1934.html,1,1934
Wdfy2,268752,Wdfy2/72109399.html,1,72109399
Wdr18,216156,Wdr18/1551.html,1,1551
Wdr21,73828,Wdr21/2717.html,1,2717
Wdr31,71354,Wdr31/2719.html,1,2719
Wdr5,140858,Wdr5/227159.html,1,227159
Wfs1,22393,Wfs1/74881161.html,1,74881161
Wif1,24117,Wif1/1111.html,1,1111
Wnt1,22408,Wnt1/2721.html,1,2721
Wnt10b,22410,Wnt10b/2725.html,1,2725
Wnt6,22420,Wnt6/2735.html,1,2735
Wnt8a,20890,Wnt8a/1115.html,1,1115
Wnt8b,22423,Wnt8b/1890.html,1,1890
Wnt9b,22412,Wnt9b/1892.html,1,1892
Wrb,71446,Wrb/1117.html,1,1117
Wwc1,211652,Wwc1/71020388.html,1,71020388
Wwox,80707,Wwox/72077451.html,1,72077451
X99384,27355,X99384/71670681.html,1,71670681
Xbp1,22433,Xbp1/1119.html,1,1119
Xlr3a,22445,Xlr3a/75650861.html,1,75650861
Xlr4c,72891,Xlr4c/71670714.html,1,71670714
Yars,107271,Yars/1122.html,1,1122
Ybx2,53422,Ybx2/75080250.html,1,75080250
Yeats2,208146,Yeats2/74988249.html,1,74988249
Yipf1,230584,Yipf1/74881163.html,1,74881163
Yme1l1,27377,Yme1l1/356849.html,1,356849
Ysk4,22625,Ysk4/75988578.html,1,75988578
Ywhab,54401,Ywhab/2737.html,1,2737
Ywhag,22628,Ywhag/1124.html,1,1124
Ywhah,22629,Ywhah/1127.html,1,1127
Ywhaq,22630,Ywhaq/1130.html,1,1130
Ywhaz,22631,Ywhaz/1133.html,1,1133
Zbtb16,235320,Zbtb16/71717125.html,1,71717125
Zbtb20,56490,Zbtb20/1143.html,1,1143
Zdhhc23,332175,Zdhhc23/74363345.html,1,74363345
Zdhhc7,102193,Zdhhc7/74881264.html,1,74881264
Zdhhc9,208884,Zdhhc9/74425545.html,1,74425545
Zfand2b,68818,Zfand2b/71836831.html,1,71836831
Zfhx1b,24136,Zfhx1b/71924066.html,1,71924066
Zfhx2as,432855,Zfhx2as/74363340.html,1,74363340
Zfhx4,80892,Zfhx4/74988739.html,1,74988739
Zfp191,59057,Zfp191/1894.html,1,1894
Zfp330,30932,Zfp330/75081398.html,1,75081398
Zfp364,67845,Zfp364/70743900.html,1,70743900
Zfp365,216049,Zfp365/73929873.html,1,73929873
Zfp462,242466,Zfp462/71670736.html,1,71670736
Zfp483,230251,Zfp483/74750043.html,1,74750043
Zfp521,225207,Zfp521/71015801.html,1,71015801
Zfp533,241494,Zfp533/72128752.html,1,72128752
Zfp536,243937,Zfp536/71836801.html,1,71836801
Zfp57,22715,Zfp57/72103842.html,1,72103842
Zfp61,22719,Zfp61/75749409.html,1,75749409
Zfp618,72701,Zfp618/71670712.html,1,71670712
Zfyve28,231125,Zfyve28/75934919.html,1,75934919
Zfyve9,230597,Zfyve9/73521827.html,1,73521827
Zic1,22771,Zic1/72103843.html,1,72103843
Zim2,76637,Zim2/76135811.html,1,76135811
Zmat4,320158,Zmat4/71249750.html,1,71249750
Zmym2,76007,Zmym2/73925714.html,1,73925714
Zmynd11,66505,Zmynd11/70743906.html,1,70743906
Znrf1,170737,Znrf1/74581382.html,1,74581382
Zswim6,67263,Zswim6/75146003.html,1,75146003
Zyx,22793,Zyx/71670710.html,1,71670710
0610010F05Rik,71675,0610010F05Rik/74957923.html,0,74957923
1110033J19Rik,66184,1110033J19Rik/75934917.html,0,75934917
1110037F02Rik,66185,1110037F02Rik/74988462.html,0,74988462
1110059H15Rik,68795,1110059H15Rik/74988721.html,0,74988721
1110064P04Rik,268390,1110064P04Rik/71358552.html,0,71358552
1110069I04Rik*,118449,1110069I04Rik*/75144656.html,0,75144656
1200007D18Rik,67458,1200007D18Rik/1952.html,0,1952
1500002O20Rik,71997,1500002O20Rik/1954.html,0,1954
1500019G21Rik,66245,1500019G21Rik/75774674.html,0,75774674
1810030J14Rik,66289,1810030J14Rik/1962.html,0,1962
1810048P08Rik,69834,1810048P08Rik/73929886.html,0,73929886
2010008E23Rik,72053,2010008E23Rik/293027.html,0,293027
2300002D11Rik,69539,2300002D11Rik/72080175.html,0,72080175
2310003H01Rik,71885,2310003H01Rik/72080185.html,0,72080185
2310007H09Rik,76429,2310007H09Rik/72340126.html,0,72340126
2310026E23Rik,67621,2310026E23Rik/74583139.html,0,74583139
2310066E14Rik,75687,2310066E14Rik/75774668.html,0,75774668
2410014A08Rik,109154,2410014A08Rik/73930854.html,0,73930854
2600003E23Rik,70292,2600003E23Rik/74425569.html,0,74425569
2610017I09Rik,66297,2610017I09Rik/77280584.html,0,77280584
2810457I06Rik,72828,2810457I06Rik/74581370.html,0,74581370
2810458H16Rik,72836,2810458H16Rik/73925715.html,0,73925715
3100002L24Rik,66376,3100002L24Rik/293468.html,0,293468
3110001A13Rik,66540,3110001A13Rik/71015800.html,0,71015800
3110047P20Rik,319807,3110047P20Rik/73771233.html,0,73771233
